student_id,gender,age,parent_education,family_income_band,travel_time_mins,study_hours_per_week,attendance_rate,past_failures,tutoring,internet_access,sleep_hours,screen_time_hours,extracurricular_hours,discipline_incidents,late_submissions,participation_score,quiz_avg,assignment_avg,midterm_score,behavior_label,final_score,performance_label
850,F,15,high_school,low,36,17.0,0.912,0,0,0,10.0,1.7,0.0,1,1,57.2,75.9,52.0,42.0,Engaged,74.0,Medium
851,M,16,bachelor,low,9,4.9,0.92,0,0,1,6.31,3.78,5.53,1,3,76.5,65.3,65.3,34.4,Engaged,54.6,Medium
852,M,19,master,low,24,8.4,0.753,0,0,0,5.46,5.1,1.89,0,0,57.2,36.5,74.9,61.4,At-Risk,71.5,Medium
853,F,17,phd,middle,61,7.0,0.767,0,0,1,6.58,2.41,0.0,0,2,48.1,74.0,72.9,55.6,At-Risk,67.4,Medium
854,F,20,bachelor,low,8,10.4,0.874,3,1,1,8.22,3.88,0.0,0,1,61.9,87.1,40.9,89.8,At-Risk,60.0,Medium
855,M,18,bachelor,low,11,16.6,0.764,0,0,1,8.39,7.01,4.46,0,3,60.9,51.3,70.7,100.0,Neutral,73.4,Medium
856,M,19,high_school,low,22,5.2,0.878,0,1,1,9.63,1.36,0.0,0,1,78.9,29.1,68.4,47.8,Neutral,47.5,Low
857,F,18,master,middle,9,16.5,1.0,2,0,1,6.86,8.06,4.9,1,0,43.2,42.8,37.6,23.8,Engaged,34.0,Low
858,F,17,high_school,middle,35,10.6,0.854,0,0,1,7.49,2.85,2.36,0,0,81.4,93.7,55.1,32.7,Neutral,54.5,Medium
859,M,17,high_school,low,14,24.0,0.739,0,0,1,6.05,4.6,3.63,1,1,55.7,63.4,75.9,43.3,At-Risk,59.4,Medium
860,F,20,phd,low,32,11.9,0.899,0,0,1,3.89,6.76,1.69,0,1,28.0,88.3,90.2,64.1,At-Risk,82.4,High
861,F,19,master,high,2,9.4,0.842,0,0,1,6.85,7.37,3.25,1,0,46.9,62.3,41.8,54.8,Neutral,55.6,Medium
862,F,19,high_school,middle,0,13.4,0.845,0,0,1,5.52,5.14,2.83,0,2,60.4,53.1,83.7,34.8,Neutral,50.7,Medium
863,F,19,bachelor,middle,19,8.0,0.908,0,0,0,7.67,2.81,2.12,1,5,71.7,100.0,37.9,95.7,At-Risk,66.0,Medium
864,F,16,bachelor,middle,0,0.0,0.929,0,0,0,4.64,2.63,0.07,2,1,63.0,55.3,90.4,73.3,Neutral,61.5,Medium
865,M,22,high_school,middle,45,8.6,0.864,0,0,1,6.01,3.05,2.92,1,0,46.9,57.5,64.2,95.2,Engaged,76.6,High
866,F,19,high_school,high,0,8.5,0.854,1,0,1,7.22,7.98,0.0,0,2,53.3,70.3,56.6,24.0,At-Risk,49.8,Low
867,F,20,high_school,middle,6,0.4,1.0,2,0,1,7.35,3.43,4.06,0,0,47.1,56.8,73.7,85.5,At-Risk,63.6,Medium
868,F,22,bachelor,middle,28,9.6,0.98,0,0,0,6.84,4.85,2.59,0,3,68.9,76.0,52.6,57.0,Engaged,69.7,Medium
869,M,22,high_school,low,13,0.0,0.943,2,0,1,9.14,2.11,3.13,0,0,63.6,70.0,76.3,52.2,Neutral,67.1,Medium
870,M,20,bachelor,middle,0,7.9,0.873,1,0,1,8.78,1.89,0.0,0,0,74.2,70.7,66.0,60.5,Neutral,64.5,Medium
871,F,21,high_school,middle,53,11.5,0.759,2,0,1,6.08,4.25,0.0,0,3,38.4,50.9,7.0,46.0,At-Risk,25.7,Low
872,M,18,master,low,7,10.6,0.973,0,0,1,8.83,3.55,1.19,0,0,57.0,32.1,55.0,57.1,Engaged,50.3,Medium
873,F,20,bachelor,high,19,7.5,0.874,0,1,1,9.01,3.7,3.55,0,1,95.4,47.0,71.1,78.9,Engaged,66.3,Medium
874,M,17,master,high,19,9.5,0.802,0,0,1,6.75,1.24,0.31,2,3,74.6,48.6,85.1,20.7,At-Risk,57.8,Medium
875,F,20,high_school,low,33,5.3,0.836,2,0,1,6.95,4.05,7.3,0,1,60.6,67.3,73.3,89.9,Engaged,73.5,Medium
876,F,15,bachelor,high,29,10.1,0.763,0,0,1,6.84,7.3,1.67,0,1,50.2,47.3,84.8,67.8,At-Risk,62.2,Medium
877,M,22,master,low,10,10.3,0.966,1,0,1,6.13,2.49,0.17,0,1,81.6,35.6,53.7,57.8,Engaged,59.0,Medium
878,M,16,high_school,middle,17,4.6,0.928,1,0,1,6.25,5.99,1.83,0,0,88.0,41.4,79.6,78.7,Neutral,68.1,Medium
879,F,20,high_school,high,19,11.6,0.878,0,0,1,8.48,0.0,0.3,1,4,47.8,69.0,79.9,67.3,Neutral,63.5,Medium
880,F,15,high_school,low,33,11.6,0.856,0,1,1,7.42,2.6,0.0,2,1,49.2,74.4,41.9,50.4,At-Risk,68.4,Medium
881,M,16,high_school,middle,4,9.0,0.792,2,1,1,6.23,0.38,4.22,1,2,69.2,52.9,85.6,44.5,Neutral,52.7,Medium
882,F,22,high_school,middle,52,24.5,0.647,0,1,1,5.79,6.67,3.23,1,1,70.6,54.8,73.2,90.0,Neutral,68.6,Medium
883,F,21,high_school,low,11,9.2,0.719,0,0,1,5.99,5.96,3.23,0,0,72.2,73.1,63.5,30.4,Neutral,56.8,Medium
884,M,16,high_school,middle,22,8.3,0.786,3,0,1,6.7,2.13,4.75,0,3,92.7,65.0,63.2,56.1,At-Risk,54.5,Medium
885,M,16,bachelor,low,5,7.5,0.771,0,1,0,8.0,4.78,3.17,0,1,50.4,83.3,51.4,31.8,At-Risk,53.5,Medium
886,M,21,none,middle,3,4.2,0.889,0,0,1,5.87,6.6,0.07,2,1,65.6,59.2,78.1,69.8,At-Risk,55.3,Medium
887,M,22,high_school,low,9,14.1,0.941,0,0,1,7.98,6.91,3.62,1,2,75.8,47.0,72.8,58.1,Engaged,61.1,Medium
888,M,16,bachelor,low,7,5.9,0.847,1,1,1,7.14,3.39,0.0,0,0,75.7,81.6,77.3,35.0,Neutral,60.6,Medium
889,M,20,high_school,middle,16,6.6,1.0,0,0,1,7.07,0.0,1.24,0,0,55.3,56.4,69.3,42.6,Engaged,59.0,Medium
890,F,17,high_school,low,7,6.8,0.782,0,0,1,8.13,2.4,2.11,1,1,55.9,47.8,71.3,60.9,At-Risk,55.9,Medium
891,M,20,high_school,middle,32,4.1,0.846,0,1,1,7.91,5.73,1.91,0,2,58.1,78.1,63.3,65.7,Neutral,64.3,Medium
892,F,18,none,middle,10,0.0,0.855,0,0,1,5.21,8.4,0.0,0,0,90.6,88.1,85.2,21.3,Engaged,65.2,Medium
893,M,16,bachelor,middle,9,7.2,0.969,0,1,1,5.6,4.09,0.26,1,0,50.3,65.3,77.7,45.9,Neutral,65.0,Medium
894,M,17,none,low,16,15.2,0.871,0,0,1,6.62,2.99,2.15,0,6,60.1,43.9,70.8,63.2,At-Risk,52.4,Medium
895,F,19,high_school,high,37,11.2,0.873,1,0,1,7.33,9.0,0.98,0,4,76.6,89.6,65.8,84.2,Neutral,78.7,High
896,F,21,phd,middle,25,19.4,0.695,0,1,1,8.54,5.01,4.45,0,3,48.7,68.8,39.7,76.8,Engaged,55.1,Medium
897,M,15,master,low,21,14.5,0.77,1,1,1,6.98,1.74,4.79,0,1,68.9,66.0,36.2,50.9,Engaged,50.1,Medium
898,M,22,high_school,middle,1,13.1,0.97,2,1,1,8.94,3.96,0.0,1,2,36.5,54.7,62.1,80.0,At-Risk,63.7,Medium
899,M,20,high_school,middle,5,21.3,0.652,0,0,1,6.05,6.2,2.32,2,1,67.9,82.3,88.3,53.7,At-Risk,60.6,Medium
900,F,22,bachelor,middle,3,9.4,0.994,0,0,1,6.25,4.06,5.37,0,4,65.8,42.0,56.7,0.0,Neutral,29.6,Low
901,M,22,master,middle,42,10.4,0.91,0,0,1,6.53,5.79,1.93,0,2,67.5,40.3,57.4,88.8,Neutral,63.7,Medium
902,M,16,master,middle,30,9.9,0.785,0,0,0,5.92,0.99,1.39,0,0,52.0,96.1,52.4,69.2,Engaged,70.5,Medium
903,M,15,high_school,high,9,19.3,0.777,0,1,1,8.29,1.33,3.92,0,1,68.4,46.5,47.4,63.8,Neutral,52.4,Medium
904,F,21,high_school,middle,14,10.0,1.0,0,1,0,3.58,2.73,1.65,0,2,64.4,79.3,53.4,60.2,At-Risk,67.4,Medium
905,F,16,high_school,middle,10,6.1,1.0,0,0,1,6.3,3.64,4.74,1,0,84.5,86.8,72.5,66.1,Engaged,77.3,High
906,F,16,master,middle,9,13.5,0.848,0,1,1,8.28,4.87,1.01,0,0,74.6,65.8,60.1,60.1,Engaged,70.5,Medium
907,F,18,master,high,29,5.1,0.873,0,0,1,6.53,5.47,1.25,2,0,43.3,46.1,59.4,54.2,At-Risk,58.9,Medium
908,M,22,high_school,high,18,13.2,0.795,0,1,1,8.19,9.13,3.78,0,2,52.5,73.3,58.0,46.9,At-Risk,68.9,Medium
909,M,21,bachelor,low,53,12.5,0.873,0,0,1,9.54,2.72,2.4,1,4,55.8,87.1,71.8,61.5,Neutral,69.5,Medium
910,M,19,high_school,low,41,8.9,0.793,0,0,1,7.0,3.57,2.42,0,0,67.7,68.2,74.2,42.4,At-Risk,55.3,Medium
911,F,16,bachelor,middle,42,13.4,0.852,0,0,1,8.3,2.78,0.0,0,1,62.5,48.6,38.1,37.2,Engaged,42.4,Low
912,F,17,master,middle,32,1.1,1.0,0,0,1,9.8,6.36,1.49,0,3,62.4,67.5,55.8,65.4,Neutral,55.4,Medium
913,F,20,bachelor,middle,16,11.0,0.85,0,1,1,7.38,6.47,3.93,0,1,100.0,37.1,66.6,79.6,Engaged,72.0,Medium
914,Other,16,none,middle,31,7.2,0.755,0,0,1,6.84,3.3,0.63,1,2,57.3,44.5,75.0,44.1,At-Risk,63.2,Medium
915,Other,19,bachelor,high,17,27.2,0.723,0,1,1,7.98,8.33,3.6,0,1,85.9,57.3,70.0,47.6,Engaged,62.3,Medium
916,F,15,high_school,middle,46,10.9,0.873,0,0,1,8.32,2.78,2.74,0,3,62.8,63.1,81.2,26.1,Neutral,64.7,Medium
917,M,17,master,middle,28,6.4,0.784,3,0,1,6.85,6.26,1.8,0,3,32.3,40.4,45.4,33.7,At-Risk,40.0,Low
918,M,16,high_school,low,26,1.7,0.885,0,0,1,6.32,7.11,4.92,0,2,67.9,66.5,74.6,34.4,Neutral,61.7,Medium
919,M,20,master,middle,24,17.8,0.698,0,1,1,8.96,1.48,1.52,1,1,81.8,71.4,100.0,79.5,Neutral,87.6,High
920,F,22,high_school,low,48,7.9,0.929,0,1,1,6.58,5.36,1.66,1,0,74.5,58.1,68.8,25.3,Engaged,63.0,Medium
921,M,16,high_school,middle,0,5.3,0.754,1,0,1,8.33,0.0,1.78,0,1,68.8,23.2,69.4,69.2,At-Risk,46.5,Low
922,F,21,high_school,middle,50,12.0,0.865,2,0,1,7.22,5.85,2.36,0,0,65.4,63.9,76.3,54.7,Engaged,64.2,Medium
923,F,20,none,middle,19,13.9,0.826,0,0,1,9.09,2.0,3.73,1,2,57.6,94.7,59.3,72.1,Neutral,74.4,Medium
924,F,22,high_school,middle,1,13.8,1.0,0,1,1,5.88,5.33,0.0,0,0,78.4,70.2,52.9,83.3,Engaged,65.4,Medium
925,M,22,bachelor,middle,11,10.1,0.877,0,1,1,5.88,5.71,3.94,0,0,58.5,62.3,68.9,59.4,At-Risk,80.8,High
926,M,15,high_school,low,0,11.0,1.0,1,1,1,7.93,6.44,2.34,0,0,55.4,55.3,41.5,82.7,Engaged,70.2,Medium
927,M,20,high_school,low,32,11.4,0.916,0,0,1,5.54,5.98,3.31,0,3,71.2,72.4,74.3,91.0,Neutral,84.2,High
928,F,19,high_school,high,6,12.0,1.0,2,1,1,7.04,4.31,6.98,1,5,60.5,65.8,77.0,86.9,At-Risk,73.7,Medium
929,F,15,none,high,25,12.5,0.839,0,0,0,8.76,3.44,1.18,0,2,84.2,74.7,42.3,46.6,Neutral,48.2,Low
930,F,17,master,low,39,16.6,0.895,0,1,1,4.76,4.05,0.0,1,2,72.0,42.3,70.6,20.6,Engaged,42.6,Low
931,M,22,master,low,12,10.3,0.982,0,0,1,7.38,1.97,2.59,0,0,53.3,64.2,64.5,57.5,Engaged,65.1,Medium
932,M,19,none,middle,18,5.1,0.95,0,0,0,8.35,3.78,2.9,0,2,47.8,53.7,91.6,63.6,At-Risk,76.2,High
933,M,17,bachelor,middle,2,9.1,0.913,0,0,0,6.87,3.62,3.94,0,2,56.4,68.7,89.0,20.9,Neutral,65.0,Medium
934,F,17,bachelor,middle,16,14.5,0.827,1,1,1,5.79,2.62,1.12,0,1,100.0,27.0,81.5,61.2,Engaged,71.7,Medium
935,F,21,phd,low,61,0.0,0.844,0,0,1,6.58,0.72,0.54,0,2,61.4,54.9,87.4,8.5,Neutral,51.4,Medium
936,M,17,high_school,middle,34,0.0,0.974,0,0,1,5.89,1.65,0.0,0,1,76.4,71.8,62.2,90.9,Engaged,73.6,Medium
937,F,16,high_school,low,18,15.5,0.995,1,0,1,6.98,0.0,0.0,0,3,45.4,74.7,72.2,69.5,Neutral,69.3,Medium
938,M,19,bachelor,low,13,19.1,0.801,2,1,1,6.57,3.58,1.37,0,0,48.8,61.5,64.0,43.6,At-Risk,49.9,Low
939,F,22,master,low,21,2.4,0.786,1,0,1,6.28,4.92,1.97,0,1,62.2,23.1,52.0,62.5,At-Risk,56.1,Medium
940,M,16,bachelor,middle,24,10.6,0.77,1,0,1,7.46,0.0,6.33,0,1,90.5,73.5,69.3,65.0,Engaged,64.8,Medium
941,M,17,bachelor,middle,16,7.6,0.943,0,0,1,8.79,4.67,0.0,0,1,45.6,90.5,66.7,69.7,At-Risk,76.8,High
942,F,18,high_school,low,30,8.4,0.767,2,0,1,7.29,3.96,2.87,0,1,55.6,46.9,64.8,61.4,At-Risk,59.4,Medium
943,M,16,bachelor,middle,8,11.8,0.942,0,0,1,8.51,1.85,0.75,0,1,78.5,54.3,67.1,78.9,Neutral,64.6,Medium
944,M,20,master,middle,8,2.2,0.915,2,0,1,8.79,3.34,2.65,0,5,88.9,76.5,69.0,34.6,At-Risk,54.5,Medium
945,M,17,high_school,middle,28,3.4,0.805,1,0,1,6.2,6.3,1.09,1,2,71.6,77.0,82.2,57.4,Neutral,67.5,Medium
946,M,16,bachelor,high,4,8.2,1.0,0,0,1,7.23,2.25,4.27,0,0,75.1,81.7,58.6,95.7,Engaged,85.5,High
947,F,17,high_school,low,33,9.1,0.714,0,0,0,6.39,4.36,4.26,0,3,51.5,80.3,47.5,53.0,At-Risk,56.8,Medium
948,F,22,bachelor,high,22,3.2,1.0,1,0,1,5.12,4.89,1.97,0,1,45.2,34.4,78.8,64.8,At-Risk,45.0,Low
949,F,22,bachelor,middle,0,14.7,0.892,0,0,1,7.33,2.56,5.08,0,1,47.8,53.4,81.7,40.1,Neutral,56.3,Medium
950,M,19,bachelor,middle,24,7.5,0.653,0,0,0,5.64,6.22,3.72,1,0,51.9,73.3,73.7,100.0,Neutral,70.5,Medium
951,F,18,phd,middle,0,7.5,1.0,3,0,1,7.48,5.01,4.99,0,3,68.4,60.4,49.8,65.7,At-Risk,63.3,Medium
952,M,21,high_school,low,32,11.7,0.957,0,0,1,5.03,3.7,2.11,0,3,46.7,68.6,65.9,34.8,Neutral,65.7,Medium
953,M,16,high_school,low,18,9.2,0.817,0,1,1,7.11,8.93,4.1,1,0,68.8,59.7,72.6,81.8,At-Risk,61.9,Medium
954,M,20,high_school,high,50,15.0,0.764,0,1,1,5.02,6.23,0.66,0,3,60.3,54.2,50.9,38.5,At-Risk,44.5,Low
955,F,20,high_school,middle,38,4.4,0.703,0,0,1,7.71,0.83,0.46,0,1,56.6,57.6,55.8,73.7,Neutral,53.8,Medium
956,F,20,high_school,middle,6,1.6,1.0,0,0,1,6.43,3.42,6.56,1,1,78.3,41.8,65.7,80.6,At-Risk,66.7,Medium
957,F,16,none,middle,0,8.1,0.768,2,1,1,6.31,9.13,0.03,1,2,50.6,49.0,86.9,100.0,At-Risk,69.4,Medium
958,F,20,high_school,low,11,10.4,0.734,0,0,1,8.25,2.24,1.33,0,1,86.5,60.8,71.6,64.5,Engaged,64.4,Medium
959,F,19,high_school,low,4,2.6,0.887,1,0,1,6.51,4.33,0.0,0,4,77.5,61.1,58.8,61.0,At-Risk,48.3,Low
960,F,22,high_school,middle,49,1.7,0.696,1,0,1,7.03,6.66,0.51,1,2,50.1,72.2,64.8,19.5,At-Risk,50.4,Medium
961,F,16,bachelor,middle,22,11.1,0.762,0,0,1,6.66,5.5,0.21,0,0,83.0,56.9,57.3,50.9,Neutral,47.1,Low
962,M,19,high_school,middle,36,5.5,0.959,1,0,1,7.51,5.79,0.86,0,0,48.4,92.2,61.4,45.7,Neutral,80.4,High
963,M,21,bachelor,middle,18,1.3,0.906,1,0,1,8.15,5.68,2.8,0,2,84.4,84.1,79.6,56.4,At-Risk,79.4,High
964,M,17,master,middle,19,15.8,0.821,0,1,1,7.9,4.25,3.28,0,0,70.0,53.0,37.3,49.6,Neutral,67.3,Medium
965,F,20,bachelor,middle,22,6.2,0.862,0,0,1,6.34,2.62,0.19,0,2,41.3,65.6,89.0,75.7,At-Risk,80.5,High
966,F,15,high_school,low,39,16.9,0.816,0,0,1,8.35,5.07,0.62,0,1,45.6,83.8,100.0,48.8,Neutral,87.1,High
967,F,20,high_school,middle,27,10.2,0.854,0,1,1,5.8,3.39,4.37,0,0,58.9,50.5,70.6,69.5,Neutral,75.1,High
968,M,19,bachelor,middle,6,11.8,0.784,0,0,1,6.01,3.24,5.61,0,1,78.0,48.5,54.7,57.7,Neutral,49.4,Low
969,F,16,bachelor,low,46,8.7,0.802,0,0,1,6.75,7.16,4.71,1,0,62.4,85.4,86.6,47.5,Neutral,70.5,Medium
970,M,15,high_school,low,18,0.0,0.799,2,1,1,8.16,3.44,0.0,1,0,62.1,74.4,72.4,45.7,At-Risk,65.0,Medium
971,M,20,high_school,low,15,3.2,0.787,1,0,1,5.5,7.61,4.58,2,0,65.6,81.3,59.6,64.7,At-Risk,70.5,Medium
972,M,16,bachelor,low,0,9.2,0.964,1,0,1,7.97,4.71,5.91,0,2,35.1,67.7,52.4,87.4,Engaged,66.6,Medium
973,M,18,high_school,middle,32,12.2,0.937,2,0,1,6.83,3.88,0.0,0,1,77.4,57.4,61.5,45.4,Engaged,56.2,Medium
974,F,15,bachelor,low,24,0.0,0.767,0,0,1,6.38,0.56,4.37,0,1,85.1,37.8,71.1,61.0,At-Risk,57.3,Medium
975,M,22,none,middle,23,9.7,0.741,0,1,1,8.22,8.44,2.65,1,0,76.8,64.5,82.3,69.7,At-Risk,72.6,Medium
976,F,19,high_school,low,16,3.3,0.844,0,0,1,5.94,4.19,1.55,0,1,58.6,84.2,72.5,59.6,At-Risk,62.9,Medium
977,M,22,master,low,13,11.4,1.0,0,1,1,9.64,0.0,2.41,0,0,51.7,84.4,75.3,24.8,Engaged,70.6,Medium
978,M,16,high_school,low,16,9.9,0.757,0,0,1,6.69,6.18,3.09,1,1,48.8,81.3,62.7,69.6,At-Risk,65.6,Medium
979,F,16,bachelor,low,29,14.5,0.844,1,1,1,7.08,4.1,4.52,0,0,48.0,76.2,81.7,29.9,Neutral,57.8,Medium
980,M,19,high_school,high,32,16.4,0.869,0,0,0,8.75,2.34,4.41,1,1,99.0,100.0,64.7,30.1,Engaged,59.6,Medium
981,Other,19,high_school,low,19,12.8,0.849,0,1,0,7.11,6.06,0.0,0,1,63.8,34.1,97.4,33.9,Neutral,65.0,Medium
982,F,21,master,low,36,15.2,0.814,0,0,1,8.33,0.0,0.9,0,1,78.6,66.2,57.6,56.8,Neutral,64.9,Medium
983,F,22,high_school,low,21,7.9,0.976,0,1,1,4.56,2.77,2.39,1,1,77.7,45.1,74.3,40.7,Engaged,58.9,Medium
984,M,21,high_school,middle,14,26.9,0.905,0,1,1,6.37,3.6,5.34,1,0,67.1,89.9,100.0,31.3,Engaged,84.1,High
985,M,16,master,middle,25,2.7,0.945,0,0,1,7.38,5.9,0.0,0,3,51.0,52.1,84.7,67.6,Engaged,78.3,High
986,F,17,bachelor,middle,2,6.8,0.919,1,0,1,8.2,8.68,0.98,0,2,72.8,80.2,79.9,59.5,Neutral,68.8,Medium
987,M,22,bachelor,middle,25,15.4,0.949,2,0,1,7.82,3.71,0.0,0,3,48.8,53.9,72.7,75.2,At-Risk,68.8,Medium
988,M,19,none,middle,0,14.5,1.0,0,0,1,7.71,5.12,0.0,0,6,74.0,69.6,68.8,45.4,Engaged,55.1,Medium
989,M,21,high_school,middle,7,12.9,0.993,0,0,1,8.17,9.7,4.17,0,3,49.4,60.0,65.2,58.7,Engaged,54.6,Medium
990,F,19,bachelor,middle,0,14.1,1.0,0,0,1,7.47,4.21,1.14,0,1,58.5,61.8,59.0,76.0,Engaged,62.2,Medium
991,F,15,high_school,middle,19,0.0,0.982,0,1,1,4.33,5.14,0.0,0,3,58.4,68.0,43.4,33.7,At-Risk,46.9,Low
992,F,18,high_school,low,46,19.5,0.793,0,1,1,8.63,1.73,1.88,0,1,86.0,78.6,78.2,46.8,Engaged,68.4,Medium
993,F,21,bachelor,middle,20,8.8,0.945,0,0,1,5.89,8.12,6.27,0,3,28.5,60.0,43.4,79.9,At-Risk,72.5,Medium
994,M,20,high_school,middle,32,17.5,0.931,0,0,1,7.28,2.77,0.0,1,1,100.0,78.0,78.4,60.4,Engaged,69.0,Medium
995,F,16,none,middle,57,0.0,1.0,0,0,1,7.12,4.74,3.27,1,2,52.9,80.7,63.1,57.0,At-Risk,63.9,Medium
996,M,16,none,high,28,11.5,0.763,0,0,1,6.96,4.68,5.34,1,2,63.1,54.5,52.7,59.2,Neutral,55.2,Medium
997,F,21,high_school,high,11,6.6,0.916,1,1,1,5.57,4.37,2.1,0,3,71.2,95.9,90.5,84.5,Engaged,79.7,High
998,M,22,bachelor,low,13,13.4,0.792,0,0,1,4.57,3.33,6.06,0,3,69.9,75.4,44.8,59.5,Engaged,58.2,Medium
999,Other,21,master,middle,22,11.9,0.911,0,0,0,5.7,4.68,0.88,0,0,77.7,54.2,57.3,60.9,Engaged,64.9,Medium
1000,M,15,high_school,middle,13,12.2,0.839,0,0,0,7.89,7.71,5.09,1,2,74.2,73.1,58.8,59.7,At-Risk,70.9,Medium
1001,M,19,high_school,middle,14,3.6,0.908,1,0,1,5.16,8.76,4.62,0,2,95.6,80.7,70.4,27.7,Neutral,65.6,Medium
1002,M,21,bachelor,middle,37,9.7,0.719,0,1,0,5.84,3.85,2.13,0,0,76.0,72.6,58.2,70.1,At-Risk,71.9,Medium
1003,M,20,high_school,high,37,8.9,0.939,0,0,1,7.4,3.3,0.0,0,0,63.2,65.6,91.4,43.6,Engaged,69.5,Medium
1004,M,19,bachelor,middle,0,13.0,0.881,0,0,1,5.67,2.58,0.2,0,0,56.7,0.0,46.1,34.8,Engaged,34.4,Low
1005,F,18,master,middle,10,15.9,0.875,0,0,1,6.25,9.57,0.0,0,1,56.3,44.6,100.0,25.1,Neutral,63.9,Medium
1006,M,16,bachelor,low,15,10.9,1.0,1,0,1,7.0,4.46,3.39,0,1,84.4,74.2,51.1,29.2,Engaged,51.4,Medium
1007,F,17,high_school,middle,31,2.3,0.822,0,0,1,7.24,6.43,3.15,0,3,91.3,44.2,100.0,14.6,Engaged,55.1,Medium
1008,M,20,phd,high,39,10.6,0.894,0,0,1,5.64,5.59,2.36,0,2,80.1,71.2,85.5,39.5,Engaged,60.9,Medium
1009,F,15,none,middle,63,25.7,0.87,0,0,1,7.07,8.62,1.95,0,2,17.5,77.9,66.2,51.3,Neutral,68.8,Medium
1010,M,15,master,low,15,19.9,0.88,0,0,0,7.38,3.7,4.92,1,2,31.3,60.0,71.6,81.2,Neutral,71.8,Medium
1011,F,18,bachelor,high,16,0.0,1.0,0,1,1,5.37,1.99,2.8,0,2,64.9,30.2,61.9,61.2,Neutral,54.0,Medium
1012,F,21,bachelor,middle,31,10.4,0.866,0,1,1,7.16,7.92,1.09,2,1,62.5,48.7,73.6,65.1,At-Risk,74.7,Medium
1013,M,20,master,middle,12,15.6,0.803,0,0,1,6.04,6.01,2.49,0,0,65.3,74.3,56.2,85.6,Engaged,73.2,Medium
1014,F,19,bachelor,low,20,8.9,1.0,2,0,0,7.05,5.11,6.3,1,1,83.8,84.6,79.3,3.0,Engaged,44.1,Low
1015,M,19,high_school,middle,16,7.2,0.829,0,1,1,7.77,7.27,3.44,1,2,83.0,24.5,70.9,67.8,Neutral,65.0,Medium
1016,M,15,high_school,low,0,8.4,0.699,0,0,0,6.69,5.23,1.42,0,3,67.6,63.5,52.2,66.3,At-Risk,54.0,Medium
1017,F,17,bachelor,low,24,13.3,0.786,2,1,1,8.0,7.34,2.11,1,2,42.1,35.6,74.8,76.5,At-Risk,58.2,Medium
1018,F,15,bachelor,middle,19,3.1,0.735,1,0,0,7.85,4.69,3.13,1,1,46.6,63.6,73.8,24.1,At-Risk,50.5,Medium
1019,M,21,high_school,high,41,17.1,0.68,0,0,1,7.99,6.0,1.36,0,3,66.0,59.2,56.5,48.5,Engaged,58.1,Medium
1020,M,21,bachelor,middle,22,9.7,0.824,0,0,0,7.38,5.25,1.18,0,0,71.3,100.0,61.2,41.4,Engaged,66.7,Medium
1021,F,17,bachelor,high,3,4.4,0.853,0,1,1,8.22,3.55,2.18,0,1,46.7,52.3,76.2,34.2,Neutral,64.2,Medium
1022,F,17,high_school,high,18,16.7,0.978,1,0,1,7.36,3.79,5.24,0,2,74.9,80.9,85.5,100.0,Neutral,76.0,High
1023,Other,17,none,low,0,0.7,0.923,0,0,1,4.9,3.41,3.78,0,2,38.7,80.2,65.7,48.7,At-Risk,58.3,Medium
1024,F,22,high_school,low,4,6.7,0.918,2,1,1,5.95,4.73,1.38,0,2,25.1,58.5,82.9,78.5,At-Risk,72.6,Medium
1025,F,18,none,middle,32,6.6,0.771,0,1,1,6.65,3.29,3.94,1,3,51.9,64.1,86.7,74.1,At-Risk,70.8,Medium
1026,M,21,none,middle,18,22.9,0.948,0,0,0,6.8,5.07,2.22,1,1,85.6,62.0,88.9,31.2,Engaged,62.0,Medium
1027,F,18,high_school,middle,36,5.9,0.999,0,0,1,7.33,5.0,2.89,1,1,87.8,48.6,74.7,49.5,Engaged,65.4,Medium
1028,M,20,none,middle,0,0.0,0.899,0,0,1,5.93,4.61,2.71,0,2,41.1,47.1,53.6,61.2,At-Risk,51.1,Medium
1029,F,19,high_school,middle,18,6.5,0.902,0,0,0,9.31,4.65,0.0,0,0,42.2,54.6,82.3,67.9,Engaged,67.4,Medium
1030,M,17,bachelor,middle,15,12.7,0.734,1,0,0,6.78,3.07,0.0,1,1,76.4,41.5,64.9,66.6,At-Risk,56.4,Medium
1031,F,22,high_school,middle,36,14.7,0.965,0,0,1,6.89,3.64,2.65,1,1,58.4,53.0,76.1,95.1,Engaged,63.1,Medium
1032,F,20,phd,low,32,23.7,1.0,2,1,0,6.1,0.86,0.49,0,1,85.5,58.5,57.9,78.2,Engaged,71.4,Medium
1033,F,21,master,low,32,18.4,0.892,0,1,1,5.7,3.96,0.0,1,1,76.2,64.9,58.4,73.1,Engaged,69.1,Medium
1034,F,22,bachelor,low,45,11.1,0.801,0,1,1,6.75,2.23,0.56,2,2,78.7,70.0,56.8,79.4,At-Risk,68.4,Medium
1035,M,16,master,high,16,4.7,0.844,0,1,1,6.93,4.4,4.05,1,4,52.7,58.5,46.8,87.1,At-Risk,60.1,Medium
1036,F,15,master,high,42,19.7,0.818,0,0,1,6.8,2.77,2.92,0,3,71.7,48.2,58.6,47.5,Neutral,56.1,Medium
1037,M,19,high_school,middle,6,7.8,0.824,0,0,1,8.89,0.1,3.74,0,1,95.2,69.7,51.5,28.4,Neutral,50.2,Medium
